"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"7894","ENSG00000139687",1868.29682414436,0.66737293171383,0.102754170005374,6.49474446747569,8.31744648209837e-11,3.60651459139155e-09,"RB1",5925,"RB transcriptional corepressor 1"
"23832","ENSG00000219665",211.444020871604,0.667198983389495,0.194335939731534,3.43253054039464,0.000597976529786372,0.00336340100743231,"ZNF433-AS1",NA,"ZNF433 and ZNF878 antisense RNA 1"
"45257","ENSG00000259384",244.17709379895,0.667124460308928,0.27113567395656,2.45978836685944,0.0139018965694991,0.0456907133832481,"GH1",2688,"growth hormone 1"
"5237","ENSG00000121989",860.986492798838,0.66680854854943,0.146540513458574,4.55022654616704,5.35881881648457e-06,5.85616706970289e-05,"ACVR2A",92,"activin A receptor type 2A"
"3362","ENSG00000106701",157.688487009101,0.666618901220143,0.264597163094345,2.51778230060031,0.0118096289070307,0.0400584163024808,"FSD1L",83856,"fibronectin type III and SPRY domain containing 1 like"
"9585","ENSG00000152556",1795.82284516363,0.666569496771334,0.142888954861551,4.664855024296,3.08834696997874e-06,3.63784274734996e-05,"PFKM",5213,"phosphofructokinase, muscle"
"12288","ENSG00000167984",98.9550190685364,0.666468932490122,0.196158055574443,3.39684939530624,0.00068166472501208,0.00376579676934239,"NLRC3",197358,"NLR family CARD domain containing 3"
"10214","ENSG00000158106",409.395495066129,0.665931063900234,0.208603703410758,3.19199174621178,0.00141295370211057,0.00692800943010186,"RHPN1",114822,"rhophilin Rho GTPase binding protein 1"
"20206","ENSG00000205133",1079.74579266783,0.664115848807296,0.172575250657712,3.84803919858034,0.000119067005126272,0.000850234428421341,"TRIQK",286144,"triple QxxK/R motif containing"
"35388","ENSG00000239713",290.87960538585,0.663991851137678,0.191835649568502,3.46084272360603,0.000538487310935378,0.00306662786571079,"APOBEC3G",60489,"apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"11140","ENSG00000163686",227.544351764585,0.663918712326484,0.190138879374755,3.4911244278425,0.000480992189229015,0.00278127045900737,"ABHD6",57406,"abhydrolase domain containing 6"
"26182","ENSG00000225484",570.171504289051,0.663869375826209,0.14385588126958,4.61446878832176,3.94101991372806e-06,4.4788651167636e-05,"NUTM2B-AS1",NA,"NUTM2B antisense RNA 1"
"2538","ENSG00000101445",310.768038258496,0.663569522063159,0.25255496586763,2.62664432693908,0.00862314149580082,0.0311588876217148,"PPP1R16B",26051,"protein phosphatase 1 regulatory subunit 16B"
"4419","ENSG00000115306",15986.1099749734,0.663419645600531,0.104395935402398,6.35480060032518,2.08697157648262e-10,7.98794812169022e-09,"SPTBN1",6711,"spectrin beta, non-erythrocytic 1"
"63","ENSG00000004838",39.5142015487148,0.66283419162153,0.25049580444452,2.64326553268446,0.00821106132167613,0.0299491216654029,"ZMYND10",51364,"zinc finger MYND-type containing 10"
"4097","ENSG00000112619",112.230484397856,0.662719735653475,0.256636321397382,2.58122446500647,0.00984505459076978,0.0346776652818569,"PRPH2",5961,"peripherin 2"
"8754","ENSG00000145681",16238.799724617,0.662610798593797,0.185795918545977,3.56608152185284,0.000362358694276157,0.00218649408303692,"HAPLN1",1404,"hyaluronan and proteoglycan link protein 1"
"7484","ENSG00000137393",1227.17022950462,0.662400725688122,0.15296996252975,4.33006439670259,1.49065743358203e-05,0.000142024746199581,"RNF144B",255488,"ring finger protein 144B"
"36621","ENSG00000242732",646.636016361119,0.661955565136262,0.22870821777857,2.89373254183479,0.00380692281102384,0.0158233044523625,"RTL5",340526,"retrotransposon Gag like 5"
"225","ENSG00000008710",6316.01151166918,0.661609921920393,0.112949580559788,5.85752961650759,4.69803055970591e-09,1.23861886691976e-07,"PKD1",5310,"polycystin 1, transient receptor potential channel interacting"
"131","ENSG00000006283",263.160499438747,0.661160898813736,0.256875660484814,4.76283247169114,1.90894316917131e-06,2.39219745650033e-05,"CACNA1G",8913,"calcium voltage-gated channel subunit alpha1 G"
"27539","ENSG00000227438",35.981228064119,0.660796591206433,0.252637517763487,2.61385514414252,0.00895269848070768,0.0321436607987701,"AP001471.1",NA,"novel transcript"
"15762","ENSG00000184292",1123.11044269537,0.660338641934609,0.259101244666432,2.54777799793648,0.0108411436904996,0.0373660898095119,"TACSTD2",4070,"tumor associated calcium signal transducer 2"
"6909","ENSG00000134326",416.70024002332,0.65944342594554,0.14762910363429,4.4665198887952,7.95022742991478e-06,8.1941788899484e-05,"CMPK2",129607,"cytidine/uridine monophosphate kinase 2"
"52246","ENSG00000272983",50.1749624156251,0.657917009953804,0.240605547973223,2.73244506542356,0.00628661542504875,0.0240414380193396,"AL117339.4",NA,"novel transcript"
"16751","ENSG00000188321",594.551013806921,0.65774612034817,0.180387530130175,3.64598071575255,0.000266373952352113,0.00168917808238343,"ZNF559",84527,"zinc finger protein 559"
"13000","ENSG00000170989",1229.22287889448,0.657636942682391,0.213174307226353,3.08456930889536,0.00203847107881482,0.00941578052093205,"S1PR1",1901,"sphingosine-1-phosphate receptor 1"
"2301","ENSG00000100399",86.2227932648091,0.656846418323006,0.197418539624382,3.32604747985787,0.000880869223568824,0.00466016217562423,"CHADL",150356,"chondroadherin like"
"4772","ENSG00000117791",499.908408418236,0.65653765477067,0.215917226191632,3.04021054033319,0.00236412819846547,0.0106634283116564,"MARC2",54996,"mitochondrial amidoxime reducing component 2"
"23974","ENSG00000220884",1897.63880356602,0.656471808442191,0.152519170493799,4.30405532484045,1.67699756032853e-05,0.000157170360830912,"MESTP1",NA,"mesoderm specific transcript pseudogene 1"
"14899","ENSG00000180340",426.511956683678,0.656417256411891,0.248962050039079,2.63601650160211,0.00838856520012557,0.0304901705719642,"FZD2",2535,"frizzled class receptor 2"
"9728","ENSG00000153904",985.309893895319,0.656342068053526,0.174163637817835,3.768272763586,0.000164381028733833,0.0011215460021644,"DDAH1",23576,"dimethylarginine dimethylaminohydrolase 1"
"99","ENSG00000005469",3479.95896462549,0.656133012489147,0.223851823889297,2.93065588734734,0.00338247236517566,0.0144206257889908,"CROT",54677,"carnitine O-octanoyltransferase"
"2482","ENSG00000101230",2835.1567167009,0.65610801902276,0.251891733910902,2.60406326215543,0.0092125750372799,0.0329133562840176,"ISM1",140862,"isthmin 1"
"24275","ENSG00000222046",22.5149235412839,0.655708357262513,0.269677827467013,2.42858578210513,0.0151578388573914,0.0490566953868282,"DCDC2B",149069,"doublecortin domain containing 2B"
"8939","ENSG00000146966",1685.84583736849,0.654742631834092,0.118363450792806,5.53152752540514,3.17454034595357e-08,6.60095736724336e-07,"DENND2A",27147,"DENN domain containing 2A"
"7181","ENSG00000135835",480.2638188908,0.654668106226631,0.142935935222712,4.58004550625737,4.64874772381937e-06,5.15468975971288e-05,"KIAA1614",57710,"KIAA1614"
"23158","ENSG00000215146",223.366637951683,0.654651111318218,0.228294334140863,2.86724260498957,0.00414065467075102,0.0170142765748567,"BX322639.1",NA,"zinc finger protein pseudogene"
"12219","ENSG00000167723",470.224203169303,0.654539590432075,0.183708601612056,3.56287837460193,0.000366810652822996,0.00220862898999249,"TRPV3",162514,"transient receptor potential cation channel subfamily V member 3"
"9064","ENSG00000147883",183.222812276327,0.653864296525976,0.190256531071188,3.43637803109287,0.000589547736356433,0.00331960560665792,"CDKN2B",1030,"cyclin dependent kinase inhibitor 2B"
"11531","ENSG00000164953",347.314300513113,0.65372234442303,0.134983315062365,4.84256262924857,1.28175216250152e-06,1.69386881048741e-05,"TMEM67",91147,"transmembrane protein 67"
"48438","ENSG00000265519",146.995370710317,0.653542812322836,0.205069067984658,3.18662779026233,0.00143941883895013,0.00703339984799187,"AC015922.2",NA,"novel transcript"
"8995","ENSG00000147394",2205.0989157822,0.653534442667058,0.13864139811432,4.71378739835658,2.4315436317801e-06,2.94473231312806e-05,"ZNF185",7739,"zinc finger protein 185 with LIM domain"
"14721","ENSG00000179364",3468.8755780573,0.652970568162551,0.138513755833218,4.71404591245987,2.42845907147954e-06,2.94214601770536e-05,"PACS2",23241,"phosphofurin acidic cluster sorting protein 2"
"13713","ENSG00000174282",3583.9859372364,0.652914788469704,0.150693691154611,4.33261516249406,1.47348542914933e-05,0.000140645071650192,"ZBTB4",57659,"zinc finger and BTB domain containing 4"
"1516","ENSG00000080947",467.472855119712,0.652827478290795,0.134234479915304,4.86313059374124,1.15543558496842e-06,1.54671716065526e-05,"CROCCP3",114819,"CROCC pseudogene 3"
"20113","ENSG00000204851",69.2465947585255,0.652646775111122,0.244151485704186,2.6718651043866,0.00754309646731457,0.0279100870958532,"PNMA8B",57469,"PNMA family member 8B"
"3559","ENSG00000108557",1221.52572264558,0.65243132418888,0.195875229438982,3.33057859568894,0.000866656935631267,0.00459534205154373,"RAI1",10743,"retinoic acid induced 1"
"10374","ENSG00000159335",7525.31761343588,0.652377273929961,0.17927900849484,3.63867027718613,0.000274049402915938,0.00173077075547012,"PTMS",5763,"parathymosin"
"13173","ENSG00000171723",442.196324700015,0.651106397864221,0.142666935015731,4.56348755266283,5.03107940189965e-06,5.5291937148917e-05,"GPHN",10243,"gephyrin"
"37686","ENSG00000247903",371.141003876773,0.650885031761161,0.148017337729076,4.39704960569082,1.09732273253811e-05,0.000108552318688191,"AC024896.1",NA,"novel transcript, antisense to TM7SF3"
"10291","ENSG00000158717",1081.65038258137,0.650861425715168,0.1171802071551,5.55432939880013,2.78679532881041e-08,5.89466268891302e-07,"RNF166",115992,"ring finger protein 166"
"6792","ENSG00000133612",3828.72651078603,0.650765925705895,0.143353483651175,4.53949650269887,5.63887156306121e-06,6.1212162139211e-05,"AGAP3",116988,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
"5552","ENSG00000124508",281.141194658638,0.650510045481978,0.132902200516806,4.89432622197484,9.86430956234946e-07,1.34842676085326e-05,"BTN2A2",10385,"butyrophilin subfamily 2 member A2"
"50532","ENSG00000270049",56.8669499173341,0.65044515005055,0.23766160721108,2.73560360797998,0.0062265981291368,0.0238678563053447,"AC009061.2",101927837,"novel transcript, antisense to AGRP"
"5289","ENSG00000122515",5097.44741928594,0.650428571537066,0.107892707724772,6.02844088951161,1.65548923786268e-09,4.92091398288174e-08,"ZMIZ2",83637,"zinc finger MIZ-type containing 2"
"5313","ENSG00000122694",602.067861992721,0.649697104673092,0.219014770153134,2.96602109404144,0.00301679797253316,0.0131030803505808,"GLIPR2",152007,"GLI pathogenesis related 2"
"10222","ENSG00000158163",181.031976206637,0.648867441714457,0.205040818047371,3.16382092110465,0.00155712574221503,0.0075242470987987,"DZIP1L",199221,"DAZ interacting zinc finger protein 1 like"
"50740","ENSG00000270426",17.9848160788673,0.648846261563906,0.250470180042137,2.58962331265946,0.00960810040733302,0.0339657852826164,"AC099343.2",NA,"novel transcript, sense intronic to IRF2"
"16718","ENSG00000188176",526.896418327702,0.648763437487975,0.211906290359113,3.06131055017393,0.0022037039957765,0.0100443156396735,"SMTNL2",342527,"smoothelin like 2"
"9017","ENSG00000147526",10272.933956366,0.648712976462538,0.120184485615104,5.397577740517,6.75466090914454e-08,1.28554175669864e-06,"TACC1",6867,"transforming acidic coiled-coil containing protein 1"
"8066","ENSG00000140945",520.666532865446,0.648440040241439,0.257057835585405,2.52164532079423,0.0116807416920403,0.0396994118261705,"CDH13",1012,"cadherin 13"
"20115","ENSG00000204856",175.440672397142,0.648198574384792,0.189625920810907,3.41754558954482,0.000631885102709116,0.00352392028978998,"FAM216A",29902,"family with sequence similarity 216 member A"
"997","ENSG00000067066",2068.28910145206,0.648197527502279,0.0968919547520116,6.68986643065392,2.23374384394131e-11,1.14278482497875e-09,"SP100",6672,"SP100 nuclear antigen"
"12937","ENSG00000170775",684.908769605961,0.647913761978848,0.168504458434217,3.84483177845107,0.000120635166403241,0.000858992205787705,"GPR37",2861,"G protein-coupled receptor 37"
"553","ENSG00000038427",28645.6171446956,0.647826312475332,0.204327673793842,3.17019355751601,0.00152337423609104,0.00738532782510248,"VCAN",1462,"versican"
"43462","ENSG00000256433",57.6458554373169,0.647809050454001,0.260376921164661,2.48625666907078,0.012909481996057,0.0430403990024469,"AC005840.2",NA,"novel transcript"
"17576","ENSG00000197694",14550.6809171028,0.647719593057817,0.123985629112841,5.22408583125105,1.75017588734048e-07,2.9764510715972e-06,"SPTAN1",6709,"spectrin alpha, non-erythrocytic 1"
"53404","ENSG00000275183",84.4225062605583,0.647615706231843,0.238514011913086,2.71434414625355,0.00664071393655571,0.0251658787648254,"LENG9",94059,"leukocyte receptor cluster member 9"
"17186","ENSG00000196440",756.315409677378,0.647457520023263,0.20109666618341,3.21926853809352,0.00128518068475568,0.00642859902702169,"ARMCX4",100131755,"armadillo repeat containing X-linked 4"
"19982","ENSG00000204520",306.596525124155,0.647298044373541,0.246040120388893,2.63026041106608,0.00853194851537971,0.0309042503222551,"MICA",100507436,"MHC class I polypeptide-related sequence A"
"1154","ENSG00000071282",1174.66350187634,0.647254551197147,0.190856926160674,3.39107942754723,0.00069617921990494,0.00383028293783724,"LMCD1",29995,"LIM and cysteine rich domains 1"
"9087","ENSG00000148175",14855.8923558486,0.646169652876816,0.145879350049815,4.42937068219063,9.45084620817504e-06,9.50696252407692e-05,"STOM",2040,"stomatin"
"4701","ENSG00000117266",1838.96483977418,0.645623791943078,0.146670160671217,4.4017960281536,1.07358461836559e-05,0.00010647582828915,"CDK18",5129,"cyclin dependent kinase 18"
"3456","ENSG00000107779",1084.41179798866,0.643820979302799,0.187513264488977,3.43321501812945,0.000596468872145638,0.00335613873741039,"BMPR1A",657,"bone morphogenetic protein receptor type 1A"
"47513","ENSG00000263528",564.221641440824,0.643598958297441,0.166359177623417,3.86865518833521,0.000109437274274786,0.000790697696187646,"IKBKE",9641,"inhibitor of nuclear factor kappa B kinase subunit epsilon"
"2355","ENSG00000100596",2782.52557362086,0.643453814158078,0.0640339847676182,10.0485718316597,9.32084112154394e-24,5.66615759394562e-21,"SPTLC2",9517,"serine palmitoyltransferase long chain base subunit 2"
"51658","ENSG00000271926",53.5584616866937,0.643445833640644,0.263395649887512,2.44334750321857,0.0145517180004831,0.0474142840955309,"AC008972.1",NA,"novel transcript"
"6772","ENSG00000133321",214.995649609858,0.643269469507244,0.139593689569746,4.60791363904153,4.06729517913945e-06,4.60885791077706e-05,"PLAAT4",5920,"phospholipase A and acyltransferase 4"
"54105","ENSG00000276600",1024.13767232533,0.643040337227323,0.208564871421886,3.08288144928515,0.0020500680626838,0.00946089016781571,"RAB7B",338382,"RAB7B, member RAS oncogene family"
"462","ENSG00000026950",1648.94248348369,0.641669239603952,0.0966639069953005,6.63807490668446,3.17806360598478e-11,1.56148186967268e-09,"BTN3A1",11119,"butyrophilin subfamily 3 member A1"
"10345","ENSG00000159184",77.2877097070786,0.641553147397624,0.249584525961344,2.56973942549032,0.0101775036149615,0.0355810943363387,"HOXB13",10481,"homeobox B13"
"37516","ENSG00000245571",133.602329144547,0.641287082024874,0.201811841942258,3.17686408063843,0.00148876791182551,0.00724019946201195,"FAM111A-DT",NA,"FAM111A divergent transcript"
"35559","ENSG00000240137",35.3363666636776,0.640719834767777,0.233860243126215,2.73756414021603,0.00618960488515256,0.0237490398717257,"ERICH6-AS1",NA,"ERICH6 antisense RNA 1"
"1341","ENSG00000076258",257.436747022549,0.640464964439464,0.206109711102833,3.10719283029308,0.00188873154799228,0.00884804233641654,"FMO4",2329,"flavin containing dimethylaniline monoxygenase 4"
"16321","ENSG00000186469",1458.57284618763,0.640077798895622,0.221187021216375,2.89337874308024,0.00381121417583151,0.0158390178409255,"GNG2",54331,"G protein subunit gamma 2"
"6815","ENSG00000133794",910.018187065175,0.640016738898511,0.21218300784422,3.01594786180918,0.00256177305615605,0.0114195039626177,"ARNTL",406,"aryl hydrocarbon receptor nuclear translocator like"
"9505","ENSG00000151914",6958.78072647023,0.639832789993083,0.164743481263763,3.88365219417033,0.0001028990723,0.00074886853016829,"DST",667,"dystonin"
"9330","ENSG00000150433",754.733601461724,0.639466833099242,0.124856468091783,5.12141426370423,3.03252612709628e-07,4.85878075030315e-06,"TMEM218",219854,"transmembrane protein 218"
"52128","ENSG00000272777",27.8254202201977,0.638923961391628,0.254399510713131,2.50863978719102,0.0121197004030921,0.0408731721524057,"AC019131.2",NA,"novel transcript"
"14817","ENSG00000179921",332.2879900603,0.63861792900816,0.22951635814138,2.78195875582619,0.00540319062156481,0.0212367037069439,"GPBAR1",151306,"G protein-coupled bile acid receptor 1"
